Date,CPI,GDP,Unemployment,RSI,Bank_Rate,FTSE100,Inflation_YoY,Inflation_lag3,Inflation_lag6
2020-10-01,109.05,619330.0,5.2,111.2,0.175,5577.299805,0.5996309963099522,0.8325624421831712,0.7428040854224882
2020-11-01,108.9,619330.0,5.3,106.1,0.175,6266.200195,0.36866359447005337,0.18450184501843658,0.556070435588496
2020-12-01,109.2,619330.0,5.2,107.1,0.175,6460.5,0.6451612903225934,0.5529953917050578,0.6487488415199083
2021-01-01,109.93333333333334,612665.0,5.0,99.1,0.175,6407.5,1.3521819299324056,0.5996309963099522,0.8325624421831712
2021-02-01,109.1,612665.0,4.9,100.0,0.175,6483.399902,0.4604051565377576,0.36866359447005337,0.18450184501843658
2021-03-01,109.4,612665.0,4.8,104.0,0.175,6737.299805,0.7366482504604255,0.6451612903225934,0.5529953917050578
2021-04-01,110.4,655443.0,4.8,112.6,0.175,6969.799805,1.7511520737327313,1.3521819299324056,0.5996309963099522
2021-05-01,110.8,655443.0,4.7,110.5,0.175,7080.5,2.1198156682027625,0.4604051565377576,0.36866359447005337
2021-06-01,111.3,655443.0,4.6,111.4,0.175,7125.200195,2.4861878453038777,0.7366482504604255,0.6451612903225934
2021-07-01,111.6,666498.0,4.5,108.7,0.175,7032.299805,2.3853211009174258,1.7511520737327313,1.3521819299324056
2021-08-01,112.1,666498.0,4.4,109.0,0.175,7149.799805,3.222836095764281,2.1198156682027625,0.4604051565377576
2021-09-01,112.4,666498.0,4.3,108.9,0.175,7027.100098,3.024747937671868,2.4861878453038777,0.7366482504604255
2021-10-01,114.0,675680.0,4.2,108.6,0.175,7237.600098,4.53920220082531,2.3853211009174258,1.7511520737327313
2021-11-01,114.5,675680.0,4.2,108.5,0.175,7059.5,5.1423324150596805,3.222836095764281,2.1198156682027625
2021-12-01,115.1,675680.0,4.1,108.6,0.25,7384.5,5.402930402930406,3.024747937671868,2.4861878453038777
2022-01-01,117.5,682527.0,3.9,107.7,0.25,7464.399902,6.882959369314734,4.53920220082531,2.3853211009174258
2022-02-01,115.8,682527.0,3.8,106.4,0.5,7458.299805,6.141154903758017,5.1423324150596805,3.222836095764281
2022-03-01,117.1,682527.0,3.8,105.6,0.75,7537.899902,7.038391224862872,5.402930402930406,3.024747937671868
2022-04-01,120.45,686335.0,3.7,104.7,0.75,7544.600098,9.103260869565212,6.882959369314734,4.53920220082531
2022-05-01,120.8,686335.0,3.8,103.3,1.0,7533.0,9.025270758122739,6.141154903758017,5.1423324150596805
2022-06-01,121.8,686335.0,3.6,103.3,1.25,7168.700195,9.433962264150942,7.038391224862872,5.402930402930406
2022-07-01,122.85,687029.0,3.6,103.4,1.25,7413.399902,10.080645161290324,9.103260869565212,6.882959369314734
2022-08-01,123.1,687029.0,3.7,101.7,1.75,7148.5,9.812667261373775,9.025270758122739,6.141154903758017
2022-09-01,123.8,687029.0,3.8,100.3,2.25,6893.799805,10.142348754448394,9.433962264150942,7.038391224862872
2022-10-01,126.45,688817.0,3.9,101.6,2.25,7094.5,10.921052631578942,10.080645161290324,9.103260869565212
2022-11-01,126.7,688817.0,3.9,100.7,3.0,7573.100098,10.65502183406113,9.812667261373775,9.025270758122739
2022-12-01,127.2,688817.0,3.9,100.9,3.5,7451.700195,10.512597741094698,10.142348754448394,9.433962264150942
2023-01-01,128.20000000000002,689206.0,4.0,101.1,3.5,7771.700195,9.106382978723415,10.921052631578942,10.080645161290324
2023-02-01,127.9,689206.0,4.0,101.3,4.0,7876.299805,10.449050086355793,10.65502183406113,9.812667261373775
2023-03-01,128.9,689206.0,3.9,100.1,4.25,7631.700195,10.076857386848847,10.512597741094698,10.142348754448394
2023-04-01,130.75,689491.0,4.0,101.3,4.25,7870.600098,8.551266085512665,9.106382978723415,10.921052631578942
2023-05-01,131.3,689491.0,4.2,100.3,4.5,7490.299805,8.69205298013247,10.449050086355793,10.65502183406113
2023-06-01,131.5,689491.0,4.3,101.3,5.0,7531.5,7.9638752052545225,10.076857386848847,10.512597741094698
2023-07-01,131.15,687839.0,4.3,99.7,5.0,7666.299805,6.756206756206762,8.551266085512665,9.106382978723415
2023-08-01,131.3,687839.0,4.1,99.8,5.25,7464.5,6.661251015434622,8.69205298013247,10.449050086355793
2023-09-01,132.0,687839.0,4.0,98.6,5.25,7608.100098,6.623586429725359,7.9638752052545225,10.076857386848847
2023-10-01,132.0,685628.0,4.0,99.2,5.25,7321.700195,4.389086595492286,6.756206756206762,8.551266085512665
2023-11-01,131.7,685628.0,3.9,100.8,5.25,7453.799805,3.946329913180735,6.661251015434622,8.69205298013247
2023-12-01,132.2,685628.0,4.1,97.3,5.25,7733.200195,3.9308176100628867,6.623586429725359,7.9638752052545225
2024-01-01,132.5666666666667,691198.0,4.2,100.6,5.25,7630.600098,3.406136245449831,4.389086595492286,6.756206756206762
2024-02-01,132.3,691198.0,4.3,100.3,5.25,7630.0,3.4401876465989023,3.946329913180735,6.661251015434622
2024-03-01,133.0,691198.0,4.4,100.1,5.25,7952.600098,3.1807602792862655,3.9308176100628867,6.623586429725359
2024-04-01,133.65,695280.0,4.4,98.5,5.25,8121.200195,2.2179732313575506,3.406136245449831,4.389086595492286
2024-05-01,133.9,695280.0,4.2,101.3,5.25,8275.400391,1.980198019801982,3.4401876465989023,3.946329913180735
2024-06-01,134.1,695280.0,4.2,99.8,5.25,8166.799805,1.9771863117870714,3.1807602792862655,3.9308176100628867
2024-07-01,133.95,696853.0,4.1,100.2,5.25,8283.400391,2.1349599695005494,2.2179732313575506,3.406136245449831
2024-08-01,134.3,696853.0,4.3,100.9,5.0,8376.599609,2.2848438690022954,1.980198019801982,3.4401876465989023
2024-09-01,134.2,696853.0,4.3,100.7,5.0,8276.700195,1.6666666666666607,1.9771863117870714,3.1807602792862655
2024-10-01,135.1,698780.0,4.4,100.0,5.0,8110.100098,2.348484848484844,2.1349599695005494,2.2179732313575506
2024-11-01,135.1,698780.0,4.4,100.1,4.75,8287.299805,2.581624905087332,2.2848438690022954,1.980198019801982
2024-12-01,135.6,698780.0,4.4,100.1,4.75,8173.0,2.571860816944027,1.6666666666666607,1.9771863117870714
